,0,1
2984,Сідзжӧ Владимир Уйба тӧдмӧдіс Коми Республикаса олӧмӧ пӧртысь власьт органъясӧн водзын нин индӧм веськӧдлысьяскӧд:,Также Владимир Уйба представил ранее назначенных руководителей органов исполнительной власти Республики Коми:
2985,Галина Ивановна Габушева –  Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысь – Коми Республикаса национальнӧй политика министр;,Галина Ивановна Габушева – заместитель Председателя Правительства Республики Коми – министр национальной политики Республики Коми;
2986,"Дмитрий Владимирович Самоваров – Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысь, курируйтӧ пытшкӧсса политика;","Дмитрий Владимирович Самоваров – заместитель Председателя Правительства Республики Коми, курирующий внутреннюю политику;"
2987,"Лариса Анатольевна Карачёва – Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысь, курируйтӧ социальнӧй юкӧн;","Лариса Юрьевна Карачёва – заместитель Председателя Правительства Республики Коми, курирующий социальную сферу;"
2988,"Ирина Сергеевна Бахтина – Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысь, курируйтӧ инновационнӧй блок, ичӧт да шӧр предпринимательство сӧвмӧдӧм;","Ирина Сергеевна Бахтина – заместитель Председателя Правительства Республики Коми, курирующий инновационный блок, развитие малого и среднего предпринимательства;"
2989,"Таысь кындзи, Коми Республикаса Юралысьӧн сьӧм овмӧс министр чинӧ вӧзйӧм Галина Зиславовна Рубцоваӧс сідзжӧ индӧма Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысьӧн;","Кроме того, предложенная Главой Республики Коми на должность министра финансов Галина Зиславовна Рубцова также назначена заместителем Председателя Правительства Республики Коми."
2990,Игорь Анатольевич Божков – Коми Республикаса Юралысьлӧн Администрацияӧн Юрнуӧдысь;,Игорь Анатольевич Божков – руководитель Администрации Главы Республики Коми;
2991,"Игорь Викторович Кузьмичев – Коми Республикаса стрӧитчан, оланін да коммунальнӧй овмӧс министр;",Игорь Викторович Кузьмичев – министр строительства и жилищно-коммунального хозяйства Республики Коми;
2992,Борис Александрович Александров – Коми Республикаса йӧзлысь дзоньвидзалун видзан министрлысь могъяс олӧмӧ пӧртысь;,Борис Александрович Александров – исполняющий обязанности министра здравоохранения Республики Коми;
2993,Виталий Викторович Савилов – Коми Республикаса вынйӧр сӧвмӧдан да спорт министр;,Виталий Викторович Савилов – министр физической культуры и спорта Республики Коми;
2994,"Наталья Владимировна Якимова – Коми Республикаса велӧдан, наука да том йӧз политика министрлысь могъяс олӧмӧ пӧртысь;","Наталья Владимировна Якимова – исполняющий обязанности министра образования, науки и молодежной политики Республики Коми;"
2995,"Сергей Витальевич Емельянов – Коми Республикаса культура, туризм да архив удж министр;","Сергей Витальевич Емельянов – министр культуры, туризма и архивного дела Республики Коми;"
2996,Алексей Иванович Осташов – Коми Республикаса юстиция министрлысь могъяс олӧмӧ пӧртысь;,Алексей Иванович Осташов – исполняющий обязанности министра юстиции Республики Коми;
2997,Роман Викторович Полшведкин – Коми Республикаса вӧр-ва озырлун да гӧгӧртас видзан министрлысь могъяс олӧмӧ пӧртысь;,Роман Викторович Полшведкин – исполняющий обязанности министра природных ресурсов и охраны окружающей среды Республики Коми;
2998,Александр Владимирович Сажин – Коми Республикаса эмбур да му йитӧдъяс комитетӧн веськӧдлысьлысь могъяс олӧмӧ пӧртысь;,Александр Владимирович Сажин – исполняющий обязанности председателя Комитета Республики Коми имущественных и земельных отношений;
2999,"Роман Анатольевич Шашев – Коми Республикаса стрӧитчан, оланін да техническӧй дӧзьӧр (контроль) службаӧн юрнуӧдысьлысь могъяс олӧмӧ пӧртысь;","Роман Анатольевич Шашев – исполняющий обязанности руководителя Службы Республики Коми строительного, жилищного и технического надзора (контроля);"
3000,Александр Александрович Бурцев – Коми Республикаса войтырӧс доръян да неминучаысь видзан комитетӧн веськӧдлысь;,Александр Александрович Бурцев – председатель Комитета Республики Коми гражданской обороны и чрезвычайных ситуаций;
3001,Ольга Викторовна Бабина – Коми Республикаса видз-му овмӧс да потребительскӧй рынок министрлысь могъяс олӧмӧ пӧртысь;,Ольга Викторовна Бабина – исполняющий обязанности министра сельского хозяйства и потребительского рынка Республики Коми;
3002,Марина Леонидовна Андреева – Коми Республикаса культура озырлун объектъяс видзӧмӧн веськӧдланінса начальниклысь могъяс олӧмӧ пӧртысь;,Марина Леонидовна Андреева – исполняющий обязанности начальника Управления Республики Коми по охране объектов культурного наследия;
3003,Анна Борисовна Тюрнина – Коми Республикаса тариф комитетӧн веськӧдлысьлысь могъяс олӧмӧ пӧртысь;,Анна Борисовна Тюрнина – исполняющим обязанности председателя Комитета Республики Коми по тарифам;
3004,Владимир Борисович Голдин – Коми Республикаын асшӧр уджалысьяслысь инӧдъяс торъя дорйысьлысь могъяс олӧмӧ пӧртысь;,Владимир Борисович Голдин – исполняющим обязанности Уполномоченного по защите прав предпринимателей в Республике Коми;
3005,"Наталья Викторовна Вытегорова кутас пӧртны олӧмӧ Коми Республикаса удж, уджӧн могмӧдан да социальнӧя доръян министрлысь могъяс.","На Наталью Викторовну Вытегорову возложено исполнение обязанностей министра труда, занятости и социальной защиты Республики Коми."
3006,"«Тайӧ уджсикас серти вылыс тшупӧда кужанлунъяса йӧз, кодъяс дасьӧсь веськыда да сьӧлӧмсянь уджавны командаын, кодъяслӧн эм федеральнӧй профильнӧй министерствояс да ведомствояс, смежнӧй федеральнӧй олӧмӧ пӧртысь власьт органъяс, Россияса Веськӧдлан котыр тшупӧдын ресурсносьт.","«Это люди, готовые честно и добросовестно работать в команде, обладающие высоким уровнем профессиональных компетенций, ресурсности на уровне федеральных профильных министерств и ведомств, смежных федеральных органов исполнительной власти, Правительства Российской Федерации."
3007,"Найӧ петкӧдлісны ассьыныс окталун воддза удж вылын. Найӧ бура дасьӧсь уджсикас да практика боксянь», - пасйис Владимир Уйба.","Они показали свою эффективность на предыдущей работе и имеют высокую профессиональную и практическую подготовку», - заявил Владимир Уйба."
3008,Коми Республикаса Юралысьӧн вӧзйӧм кандидатураяссӧ вӧлі сӧгласуйтӧма Коми Республикаса Каналан Сӧветӧн.,"Все кандидатуры, внесённые Главой Республики Коми, были согласованы Государственным Советом Республики Коми."
3009,*** Игорь Борисович Булатов,*** Игорь Борисович Булатов
3010,Чужис 1983 вося косму тӧлысь 4 лунӧ Москваын.,Родился 4 апреля 1983 года в г. Москве.
3011,2005 воын помаліс Россия Федерацияса Веськӧдлан котыр бердын Финансӧвӧй Академия «Сьӧм овмӧс да кредит» специальносьт серти.,В 2005 г. окончил Финансовую Академию при Правительстве Российской Федерации по специальности «Финансы и кредит»
3012,"2002-2006 вояс – «Аскания Траст» коммерческӧй банкын экономист, медыджыд экономист, нуӧдысь экономист.","С 2002 по 2006 гг. – экономист, старший экономист, ведущий экономист Коммерческого банка «Аскания Траст»."
3013,2006 во – «Совьет» ичӧт кывкутана котырса финансӧвӧй директор.,В 2006 г. – финансовый директор ООО «Совьет».
3014,2006-2007 вояс – «Мегаполис» ичӧт кывкутана котырса медыджыд директор.,С 2006 по 2007 гг. генеральный директор ООО «Мегаполис».
3015,2007-2010 вояс – «Тіян страхӧвӧй консалтинг» ичӧт кывкутана котырса коммерческӧй директор.,С 2007 по 2010 гг. – коммерческий директор ООО «Ваш страховой консалитнг».
3016,2011-2017 вояс – «Каскад-Энергосеть» ичӧт кывкутана котырса медыджыд директорӧс медводдза вежысь.,С 2011 по 2017 гг. – первый заместитель генерального директора ООО «Каскад-Энергосеть».
3017,2017-2019 вояс – «Ташир Капитал» ичӧт кывкутана котырса медыджыд директор.,С 2017 по 2019 гг. – генеральный директор ООО «Ташир Капитал».
3018,2020 во – «ГРМ» ичӧт кывкутана котырса вице-президент.,В 2020 г. – вице-президент компании ООО «ГРМ».
3019,Галина Зиславовна Рубцова,Галина Зиславовна Рубцова
3020,Чужис 1967 вося йирым тӧлысь 18 лунӧ Коми Республикалӧн Княжпогост районса Серегов сиктын.,Родилась 18 октября 1967 года в с. Серегово Княжпогостского района Республики Коми.
3021,"1989 воын помаліс Сыктывкарса канму университет «Бухгалтерскӧй учёт, овмӧс нуӧдан уджын контроль да анализ» специальносьт серти.","В 1989 г. окончила Сыктывкарский государственный университет по специальности «Бухгалтерский учет, контроль и анализ хозяйственной деятельности»."
3022,1986-1987 вояс – Коми АССР-са статистика веськӧдланінын экономист.,С 1986 по 1987 гг. – экономист Статистического управление Коми АССР.
3023,1989 во – Коми АССР-са йӧзӧс велӧдан министерствоын экономист.,В 1989 г. – экономист Министерства народного образования Коми АССР.
3024,"1989-1999 вояс –  Коми Республикаса велӧдан да медвылыс школа министерствоын экономист, нуӧдысь специалист, медыджыд специалист.","С 1989 по 1999 гг. – экономист, ведущий специалист, главный специалист Министерства образования и высшей школы Республики Коми."
3025,"1999-2006 вояс – Россия Федерациялӧн сьӧм овмӧс министерствоса федеральнӧй казначействоӧн Коми Республикаса веськӧдланінын медыджыд казначей, юкӧнса начальник.","С 1999 по 2006 гг. – главный казначей, начальник отдела в Управлении Федерального казначейства Минфина Российской Федерации по Республике Коми."
3026,2006-2007 вояс – Коми Республикаса сьӧм овмӧс министерстволӧн Республиканскӧй казначействоӧн да бухгалтерскӧй учёт нуӧдӧмӧн веськӧдланінса начальникӧс вежысь.,С 2006 по 2007 гг. – заместитель начальника Управления республиканского казначейства и бухгалтерского учета Министерства финансов Республики Коми.
3027,2007-2010 вояс – Коми Республикаса велӧдан да медвылыс школа министрӧс вежысь.,С 2007 по 2010 гг. – заместитель министра образования и высшей школы Республики Коми.
3028,2010-2014 вояс – Коми Республикаса сьӧм овмӧс министрӧс вежысь.,С 2010 по 2014 гг. – заместитель министра финансов Республики Коми.
3029,2014 во – Коми Республикаса сьӧм овмӧс министрлысь могъяс олӧмӧ пӧртысь.,В 2014 г. – исполняющий обязанности министра финансов Республики Коми.
3030,2014-2016 вояс – Коми Республикаса сьӧм овмӧс министр.,С 2014 по 2016 гг. – министр финансов Республики Коми.
3031,2016 во – Коми Республикаса сьӧм овмӧс министрлысь могъяс олӧмӧ пӧртысь.,В 2016 г. – исполняющий обязанности министра финансов Республики Коми.
3032,2016-2019 вояс – Коми Республикаса сьӧм овмӧс министр.,С 2016 по 2019 гг. – министр финансов Республики Коми.
3033,2019-2020 вояс – Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысь – Коми Республикаса сьӧм овмӧс министр.,С 2019 по 2020 гг. – заместитель Председателя Правительства Республики Коми – министром финансов Республики Коми.
3034,Сергей Анатольевич Мамонов,Сергей Анатольевич Мамонов
3035,Чужис 1967 вося вӧльгым тӧлысь 9 лунӧ Свердловск обласьтса Каменск-Уральский карын.,Родился 9 ноября 1967 года в г. Каменск-Уральский Свердловская области.
3036,"1991 воын помаліс Уджвывса Гӧрд Знамя ордена С.М. Киров нима уральскӧй политехническӧй институт «Металлургияын теплофизика, автоматизируйтӧм да теплӧвӧй агрегатъяслӧн экология» специальносьт серти.","В 1991 г. окончил Уральский ордена Трудового Красного Знамени политехнический институт им. С.М. Кирова по специальности «Теплофизика, автоматизация и экология тепловых агрегатов в металлургии»."
3037,Экономика наукаса кандидат.,Кандидат экономических наук.
3038,"1991-2012 воясӧ уджаліс коммерческӧй организацияясын, тшӧтш и веськӧдлысь чинъясын.","С 1991 по 2012 гг. – работа, в том числе на руководящих должностях, в коммерческих организациях."
3039,"2012-2020 вояс – «Федеральнӧй медико-биологическӧй агентстволӧн пикӧ воан мытшӧдъясса юӧртан технологияяслӧн федеральнӧй шӧрин» федеральнӧй канму сьӧмкуд учреждениеса директорлысь могъяс олӧмӧ пӧртысь, директор.","С 2012 по 2020 гг. – исполняющий обязанности директора, директор Федерального государственного бюджетного учреждения «Федеральный центр информационных технологий экстремальных проблем Федерального медико-биологического агентства»."
3040,2020 во – Коми Республикаса Веськӧдлан котырӧн Юрнуӧдысьӧс вежысьлысь – Россия Федерацияса Президент бердын Коми Республикаӧс пыр петкӧдлысьлысь могъяс олӧмӧ пӧртысь.,В 2020 г. – исполняющий обязанности заместителя Председателя Правительства Республики Коми – постоянного представителя Республики Коми при Президенте Российской Федерации.
3041,Валерий Владимирович Козлов,Валерий Владимирович Козлов
3042,Чужис 1969 вося кӧч тӧлысь 22 лунӧ Челябинск обласьтса Касли карын.,Родился 22 сентября 1969 года в г. Касли Челябинской области.
3043,2004 воын помаліс Коми Республикаса Юралысь бердын Канму службаӧ да веськӧдлыны велӧдан Коми Республикаса академия «Канму да муниципальнӧй веськӧдлӧм» специальносьт серти.,В 2004 г. окончил Коми республиканскую академию государственной службы и управления при Главе Республики Коми по специальности «Государственное и муниципальное управление».
3044,1987-1990 вояс – Культура да шойччан паркын уджалысь.,С 1987 по 1990 гг. – сотрудник Парка культуры и отдыха.
3045,1990 во – ВЛКСМ-лӧн Сыктывкарын ГК культура шӧринса уджалысь.,В 1990 г. – сотрудник Культурного центра Сыктывкарского ГК ВЛКСМ.
3046,1990-1992 вояс – Коми республиканскӧй филармонияын уджалысь.,С 1990 по 1992 гг. – сотрудник Коми республиканской филармонии.
3047,1992 во – «Адек» ТОО директор.,В 1992 г. – директор ТОО «Адек».
3048,"1992-2005 вояс – «Скрин» ичӧт кывкутана котырса олӧмӧ пӧртысь директор, медыджыд директор.","С 1992 по 2005 гг. – исполнительный директор, генеральный директор ООО «Скрин»."
3049,2006-2007 вояс – «Скрин» ичӧт кывкутана котырса олӧмӧ пӧртысь директор.,С 2006 по 2007 гг. – исполнительный директор ООО «Скрин»
3050,2007-2008 вояс – Коми Республикаса Юралысьлӧн да Коми Республикаса Веськӧдлан котырлӧн Администрацияын Коми Республикаса Юралысьлӧн секретариатын Коми Республикаса Юралысьлӧн Сӧветник.,С 2007 по 2008 гг. – Советник Главы Республики Коми в секретариате Главы Республики Коми Администрации Главы Республики Коми и Правительства Республики Коми.
3051,"2008-2015 вояс – «Сыктывкар» КК МЮ администрацияса юралысьӧс вежысь, администрацияса юралысьӧс медводдза вежысь.","С 2008 по 2015 гг. – заместитель главы администрации, первый заместитель главы администрации МО ГО «Сыктывкар»."
3052,2015-2017 вояс – «Сыктывкар» КК МЮ юралысь – «Сыктывкар» КК МЮ Сӧветӧн веськӧдлысь.,С 2015 по 2017 гг. – глава МО ГО «Сыктывкар» – председатель Совета МО ГО «Сыктывкар».
3053,2017-2019 вояс – «Сыктывкар» КК МЮ юралысь – «Сыктывкар» КК МЮ администрацияӧн юрнуӧдысь.,С 2017 по 2019 гг. – глава МО ГО «Сыктывкар» – руководитель администрации МО ГО «Сыктывкар».
3054,2019 во – Россия Федерацияса Рытыв-Войвыв дінмуын Коми Республикаӧс петкӧдлысьлысь могъяс олӧмӧ пӧртысь.,В 2019 гг. – исполняющий обязанности представителя Республики Коми в Северо-Западном регионе Российской Федерации.
3055,2019-2020 вояс – Россия Федерацияса Рытыв-Войвыв дінмуын Коми Республикаӧс петкӧдлысь.,С 2019 по 2020 гг. – представитель Республики Коми в Северо-Западном регионе Российской Федерации.
3056,Игорь Валерьевич Гурьев,Игорь Валерьевич Гурьев
3057,Чужис 1968 вося вӧльгым тӧлысь 15 лунӧ Сыктывкарын.,Родился 15 ноября 1968 года в г. Сыктывкаре.
3058,1994 воӧ помаліс Сыктывкарса канму университет «Экономика да удж серти социология» специальносьт серти.,В 1994 году окончил Сыктывкарский государственный университет по специальности «Экономика и социология труда».
3059,2005 воӧ помаліс Нижегородскӧй коммерческӧй институт «Юриспруденция» специальносьт серти.,В 2005 году окончил Нижегородский коммерческий институт по специальности «Юриспруденция».
3060,1986 восянь – «Ленинскӧй комсомол нима Сыктывкарса вӧр промышленносьт комплекс» производственнӧй ӧтувса накатчик;,С 1986 года – накатчик ПО «Сыктывкарский лесопромышленный комплекс им. Ленинского комсомола»;
3061,1994 восянь – банкын ревизор;,С 1994 года – ревизор в банке;
3062,1996 восянь – Сыктывкарса вот чукӧртан органъясын удж;,С 1996 года – работа в налоговых органах в г. Сыктывкаре;
3063,2007 восянь – Федеральнӧй вот службалӧн Коми Республикаса Воркута карын инспекцияса начальник;,С 2007 года – начальник Инспекции Федеральной налоговой службы по г. Воркуте Республики Коми;
3064,2015 восянь – «Воркута» кар кытшса муниципальнӧй юкӧнлӧн администрацияӧн юрнуӧдысьӧс медводдза вежысь;,С 2015 года – первый заместитель руководителя администрации муниципального образования городского округа «Воркута»;
3065,2015-2020 вояс – «Воркута» кар кытшса муниципальнӧй юкӧнлӧн администрацияӧн юрнуӧдысь.,2015-2020 годы – руководитель администрации муниципального образования городского округа «Воркута».
3066,Коми язык,Русский язык
3067,Коми Республикаын Роспотребнадзорлӧн веськӧдланін йӧзӧдіс коронавирус серти официальнӧй юӧр ,Официальная информация Управления Роспотребнадзора по Республике Коми по ситуации с коронавирусом 
3068,"Коми Республикаын Роспотребнадзорлӧн веськӧдланін юӧртіс: талун кежлӧ (вӧльгым тӧлысь 5 лун вылӧ) лабораторнӧя эскӧдӧма, мый COVІD-19 висьмӧма 14568 (+245) морт.","По официальной информации Управления Роспотребнадзора по Республике Коми, на сегодняшний день (5 ноября) лабораторно подтверждено 14568 (+245) случаев заболевания COVID-19."
3069,"Медся уна висьысьыс суткинас содӧма Сыктывкарын – 77, Ухтаын – 61, Усинскын – 29, Княжпогост районын – 23.","Наибольший прирост за сутки в Сыктывкаре – 77 случаев, Ухте – 61, Усинске – 29, Княжпогостском районе – 23."
3070,"Став висьмӧм йӧз бӧрся видзӧдӧны врачьяс, налы сетӧны отсӧг.","Все инфицированные находятся под наблюдением врачей, им оказывается помощь."
3071,"Ставнас медицина боксянь видзӧдӧны 6600 морт бӧрся, на лыдын: 6579 морт контактируйтӧмаӧсь висьмӧм йӧзкӧд, 21-ыс воӧмаӧсь суйӧр сайысь.","Всего под медицинским наблюдением находится 6600 человек, из них 6579 контактировали с заболевшими, 21 прибыл из-за рубежа."
3072,10420 (+39) морт бурдіс.,10420 (+39) человек выздоровели.
3073,"Официальнӧя эскӧдісны, мый коронавирусысь кувсис 232 (+1) морт.",Официально подтверждено 232 (+1) случая летального исхода у пациентов с коронавирусом.
3074,Бӧръя суткинас медицина боксянь обследуйтӧм да кык вежонся карантин помасьӧм бӧрын медицина учёт вылысь киритісны 110 мортӧс.,За последние сутки сняты с медицинского учёта по завершении обследований и двухнедельного карантинного срока 110 человек.
3075,Найӧ коронавирусӧн оз висьны.,В отношении них подозрения на коронавирус не подтвердились.
3076,***Уськӧдам тӧд вылӧ.,***Напоминаем вам о том.
3077,"Медым Ті энӧ висьмӧй коронавирус инфекцияӧн, быть колӧ кутчысьны видзчысян мераясӧ.",Что защититься от коронавирусной инфекции невозможно без соблюдения мер предосторожности.
3078,"Мыськӧй кинытӧ, кор локтанныд удж вылӧ либӧ гортӧ.","Всегда мойте руки, когда приходите на работу или возвращаетесь домой."
3079,Сідзжӧ позьӧ вӧдитчыны васӧд салфеткаясӧн либӧ дезинфицируйтан растворъясӧн.,Для профилактики также подойдут влажные салфетки или дезинфицирующие растворы.
3080,"Энӧ вӧрӧдӧй чужӧмнытӧ киӧн, энӧ ниртӧй нырнытӧ да синъяснытӧ.","Не трогайте лицо руками, не подносите руки к носу и глазам."
3081,Медся кокньыда вирусыс веськалӧ организмӧ ныр-вомті.,Быстрее всего вирус попадает в организм через слизистую оболочку.
3082,Пыдди пуктӧй да видзӧй ӧта-мӧднытӧ – кутӧй социальнӧй костъяс.,Уважайте и берегите друг друга – соблюдайте социальную дистанцию.
3083,Вӧдитчӧй маскаясӧн.,Используйте индивидуальные средства защиты – маски.
3084,Ковтӧг некытчӧ энӧ ветлӧдлӧй да кутчысьӧй йӧзаинъясысь бокын.,Избегайте ненужных поездок и массового скопления людей.
3085,"Торйӧн нин тайӧ корӧмъясӧ колӧ кутчысьны олӧма йӧзлы да налы, кодъяслӧн эмӧсь хроническӧй висьӧмъяс.","Особенно это касается людей старшего возраста и тех, кто имеет хронические заболевания."
3086,Видзӧй асьнытӧ да матыссаяснытӧ!,Защитите себя и своих близких!
3087,Коми язык,Русский язык
3088,Коми Республикаын Роспотребнадзорлӧн веськӧдланін йӧзӧдіс коронавирус серти официальнӧй юӧр ,Официальная информация Управления Роспотребнадзора по Республике Коми по ситуации с коронавирусом 
3089,"Коми Республикаын Роспотребнадзорлӧн веськӧдланін юӧртіс: талун кежлӧ (вӧльгым тӧлысь 4 лун вылӧ) лабораторнӧя эскӧдӧма, мый COVІD-19 висьмӧма 14323 (+239) морт.","По официальной информации Управления Роспотребнадзора по Республике Коми, на сегодняшний день (4 ноября) лабораторно подтверждено 14323 (+239) случая заболевания COVID-19."
3090,"Медся уна висьысьыс суткинас содӧма Сыктывкарын – 60, Печораын – 38, Ухтаын – 30, Емдін районын – 24, Усинскын – 21.","Наибольший прирост за сутки в Сыктывкаре – 60 случаев, Печоре – 38, Ухте – 30, Усть-Вымском районе – 24, Усинске – 21."
3091,"Став висьмӧм йӧз бӧрся видзӧдӧны врачьяс, налы сетӧны отсӧг.","Все инфицированные находятся под наблюдением врачей, им оказывается помощь."
3092,"Ставнас медицина боксянь видзӧдӧны 6475 морт бӧрся, на лыдын: 6454 морт контактируйтӧмаӧсь висьмӧм йӧзкӧд, 21-ыс воӧмаӧсь суйӧр сайысь.","Всего под медицинским наблюдением находится 6475 человек, из них 6454 контактировали с заболевшими, 21 прибыл из-за рубежа."
3093,10381 (+253) морт бурдіс.,10381 (+253) человек выздоровел.
3094,Ӧнія кадӧ коронавирусысь некод эз кувсьы.,Новых случаев летального исхода у пациентов с коронавирусом не зарегистрировано.
3095,Бӧръя суткинас медицина боксянь обследуйтӧм да кык вежонся карантин помасьӧм бӧрын медицина учёт вылысь киритісны 100 мортӧс.,За последние сутки сняты с медицинского учёта по завершении обследований и двухнедельного карантинного срока 100 человек.
3096,Найӧ коронавирусӧн оз висьны.,В отношении них подозрения на коронавирус не подтвердились.
3097,***Уськӧдам тӧд вылӧ.,***Напоминаем вам о том.
3098,"Медым Ті энӧ висьмӧй коронавирус инфекцияӧн, быть колӧ кутчысьны видзчысян мераясӧ.",Что защититься от коронавирусной инфекции невозможно без соблюдения мер предосторожности.
3099,"Мыськӧй кинытӧ, кор локтанныд удж вылӧ либӧ гортӧ.","Всегда мойте руки, когда приходите на работу или возвращаетесь домой."
3100,Сідзжӧ позьӧ вӧдитчыны васӧд салфеткаясӧн либӧ дезинфицируйтан растворъясӧн.,Для профилактики также подойдут влажные салфетки или дезинфицирующие растворы.
3101,"Энӧ вӧрӧдӧй чужӧмнытӧ киӧн, энӧ ниртӧй нырнытӧ да синъяснытӧ.","Не трогайте лицо руками, не подносите руки к носу и глазам."
3102,Медся кокньыда вирусыс веськалӧ организмӧ ныр-вомті.,Быстрее всего вирус попадает в организм через слизистую оболочку.
3103,Пыдди пуктӧй да видзӧй ӧта-мӧднытӧ – кутӧй социальнӧй костъяс.,Уважайте и берегите друг друга – соблюдайте социальную дистанцию.
3104,Вӧдитчӧй маскаясӧн.,Используйте индивидуальные средства защиты – маски.
3105,Ковтӧг некытчӧ энӧ ветлӧдлӧй да кутчысьӧй йӧзаинъясысь бокын.,Избегайте ненужных поездок и массового скопления людей.
3106,"Торйӧн нин тайӧ корӧмъясӧ колӧ кутчысьны олӧма йӧзлы да налы, кодъяслӧн эмӧсь хроническӧй висьӧмъяс.","Особенно это касается людей старшего возраста и тех, кто имеет хронические заболевания."
3107,Видзӧй асьнытӧ да матыссаяснытӧ!,Защитите себя и своих близких!
3108,Коми язык,Русский язык
3109,Владимир Уйба чолӧмалӧ республикаын олысьясӧс Йӧзкостса ӧтувъялунлы сиӧм лунӧн ,Владимир Уйба поздравляет жителей республики с Днём народного единства 
3110,«Коми Республикаса пыдди пуктана олысьяс!,«Уважаемые жители Республики Коми!
3111,Чолӧмала тіянӧс Йӧзкостса ӧтувъялунлы сиӧм лунӧн!,Поздравляю вас с Днём народного единства!
3112,"Тайӧ гажыс велӧдӧ радейтны айму, миян пӧч-пӧльяслысь культура да традицияяс.",Этот праздник несёт в себе глубокий нравственный и духовный смысл.
3113,Нёль нэм сайӧ уна сикас сословиеа да национальносьта йӧз сувтісны дорйыны страна.,Больше четырёх веков назад люди разных сословий и национальностей встали на защиту страны.
3114,"Ӧтувтчӧмӧн найӧ эз сӧмын вермыны польско-литовскӧй войска, но и петкӧдлісны, мый ӧтувъялун да Чужан му радейтӧм отсалӧны венны быдсяма мытшӧд да сьӧкыдлун.","Сплотившись, они не просто одержали победу над польско-литовским войском, а доказали, что благодаря единству и любви к Родине можно преодолеть любые преграды и трудности."
3115,Тайӧ меддонаторъясыс пыр вӧліны и лоӧны миянлы бур примерӧн да Коми Республика да страна сӧвмӧдӧмын стратегическӧй могъяс олӧмӧ пӧртӧмын зумыд подулӧн.,Эти ценности всегда были и будут для нас достойным примером и прочной основой для решения стратегических задач развития Республики Коми и страны.
3116,Сӧмын ӧтувтчӧмӧн ми вермам шедӧдны вермӧмъяс да бурмӧдны олӧмсӧ миян ыджыд республикалӧн кар-районъясын.,"Только объединившись, мы сможем добиться успехов и улучшить качество жизни в городах и районах нашей большой республики."
3117,Дона ёртъяс!,Дорогие друзья!
3118,"Став сьӧлӧмсянь сиа тіянлы крепыд дзоньвидзалун, сӧгласлун, шуд да тыр-бур олӧм, асланыд вынъясӧ эскӧм да ёрта-ёртӧс гӧгӧрвоӧм.","От всей души желаю вам крепкого здоровья, счастья, мира и добра, веры в свои силы и взаимопонимания."
3119,Мед мойвиас быд уджын и водзмӧстчӧмын!»,Удачи во всех делах и начинаниях!»
3120,Коми Республикаса Юралысь В.В. Уйба,Глава Республики Коми В.В. Уйба
3121,Коми язык,Русский язык
3122,Коми Республикаын Роспотребнадзорлӧн веськӧдланін йӧзӧдіс коронавирус серти официальнӧй юӧр ,Официальная информация Управления Роспотребнадзора по Республике Коми по ситуации с коронавирусом 
3123,"Коми Республикаын Роспотребнадзорлӧн веськӧдланін юӧртіс: талун кежлӧ (вӧльгым тӧлысь 3 лун вылӧ) лабораторнӧя эскӧдӧма, мый COVІD-19 висьмӧма 14084 (+229) морт.","По официальной информации Управления Роспотребнадзора по Республике Коми, на сегодняшний день (3 ноября) лабораторно подтверждено 14084 (+229) случая заболевания COVID-19."
